none,0.0,0.0,0.09406852722167969,-0.05678427219390869,0.16562959551811218,-0.13974863290786743,0.2130790650844574,-0.22542518377304077,0.25576069951057434,-0.2957022786140442,0.05719843506813049,-0.3227858543395996,0.08487120270729065,-0.4533670246601105,0.09564158320426941,-0.5361705720424652,0.10054197907447815,-0.6092255115509033,-0.0032568275928497314,-0.3332761228084564,-0.005058586597442627,-0.48443013429641724,-0.010280758142471313,-0.5814774036407471,-0.017306268215179443,-0.659654289484024,-0.05572032928466797,-0.3116726875305176,-0.06943145394325256,-0.44640815258026123,-0.07524274289608002,-0.534185528755188,-0.07979610562324524,-0.6069835126399994,-0.10587136447429657,-0.2659919857978821,-0.1314128041267395,-0.3645845055580139,-0.14675702154636383,-0.43348366022109985,-0.15849484503269196,-0.4975551962852478
none,0.0,0.0,0.09216520190238953,-0.06274187564849854,0.15825116634368896,-0.14876693487167358,0.20224201679229736,-0.23676550388336182,0.24335485696792603,-0.3028695583343506,0.049858152866363525,-0.3241708278656006,0.07710525393486023,-0.45275092124938965,0.08755630254745483,-0.5352430939674377,0.0924014151096344,-0.6075861155986786,-0.010852962732315063,-0.33446821570396423,-0.014294028282165527,-0.48755818605422974,-0.01965343952178955,-0.5838629901409149,-0.026274502277374268,-0.6601212918758392,-0.06376773118972778,-0.3130779266357422,-0.07776564359664917,-0.4498865604400635,-0.08536425232887268,-0.5397117137908936,-0.09143535792827606,-0.6129126250743866,-0.11366625130176544,-0.26748138666152954,-0.1395481377840042,-0.36881446838378906,-0.15646283328533173,-0.4388097822666168,-0.1693877875804901,-0.5033548474311829
none,0.0,0.0,0.09316593408584595,-0.05949199199676514,0.15854409337043762,-0.14582693576812744,0.20223858952522278,-0.23504912853240967,0.24502208828926086,-0.30356431007385254,0.04960337281227112,-0.32719576358795166,0.07698500156402588,-0.456300288438797,0.08737856149673462,-0.5386653542518616,0.09140244126319885,-0.6113068759441376,-0.011632382869720459,-0.33797308802604675,-0.01325768232345581,-0.49062272906303406,-0.01941177248954773,-0.5864226818084717,-0.027482926845550537,-0.6626751720905304,-0.06479248404502869,-0.316159188747406,-0.07732406258583069,-0.454399973154068,-0.08492648601531982,-0.543803870677948,-0.0912589281797409,-0.6172279417514801,-0.11493562161922455,-0.2696511745452881,-0.1401982456445694,-0.37109649181365967,-0.1560882180929184,-0.4398697316646576,-0.16786599159240723,-0.5027512311935425
none,0.0,0.0,0.0937451720237732,-0.06122136116027832,0.1611666977405548,-0.15005433559417725,0.20481640100479126,-0.2391335368156433,0.24454182386398315,-0.3071668744087219,0.04725843667984009,-0.32780027389526367,0.0744512677192688,-0.45913469791412354,0.08472049236297607,-0.5417490303516388,0.08846670389175415,-0.6126860082149506,-0.012778699398040771,-0.3369765877723694,-0.013483315706253052,-0.4903916120529175,-0.019287705421447754,-0.5872690677642822,-0.02730393409729004,-0.6618078649044037,-0.0652042031288147,-0.3153660297393799,-0.07826700806617737,-0.4556095600128174,-0.08447331190109253,-0.5458036065101624,-0.08953934907913208,-0.6175000965595245,-0.11544650793075562,-0.269849956035614,-0.14199519157409668,-0.37227582931518555,-0.15840677917003632,-0.44291025400161743,-0.17049553990364075,-0.5066216886043549
none,0.0,0.0,0.09074434638023376,-0.058453142642974854,0.15592801570892334,-0.14582759141921997,0.19837334752082825,-0.23375427722930908,0.23937705159187317,-0.30243802070617676,0.045516014099121094,-0.3264290690422058,0.07355490326881409,-0.4545878767967224,0.08451306819915771,-0.5361174046993256,0.08925417065620422,-0.6065922379493713,-0.012500077486038208,-0.33679088950157166,-0.011238902807235718,-0.48573827743530273,-0.017712652683258057,-0.580942690372467,-0.026339739561080933,-0.6557393968105316,-0.06406155228614807,-0.3158010244369507,-0.07387498021125793,-0.45636817812919617,-0.08014234900474548,-0.5450735688209534,-0.08533528447151184,-0.616268515586853,-0.11431185901165009,-0.26893150806427,-0.14102637767791748,-0.3685700297355652,-0.15711049735546112,-0.4382058382034302,-0.16898596286773682,-0.5020961165428162
none,0.0,0.0,0.09040269255638123,-0.060177505016326904,0.1528017818927765,-0.14815789461135864,0.19249126315116882,-0.2367544174194336,0.2305978238582611,-0.3052481412887573,0.03912210464477539,-0.32443952560424805,0.06579127907752991,-0.45144838094711304,0.07618337869644165,-0.5324804782867432,0.08061665296554565,-0.6027905642986298,-0.019167810678482056,-0.3349689543247223,-0.019055157899856567,-0.4854751527309418,-0.02508184313774109,-0.5803757011890411,-0.032741159200668335,-0.6546140015125275,-0.07057464122772217,-0.3137834072113037,-0.08210870623588562,-0.4561062455177307,-0.08869633078575134,-0.5452833473682404,-0.0939498245716095,-0.616817057132721,-0.12054239213466644,-0.26698631048202515,-0.14759206771850586,-0.3693963289260864,-0.16441050171852112,-0.43864038586616516,-0.1770981252193451,-0.5011954307556152
none,0.0,0.0,0.09101700782775879,-0.05789041519165039,0.15682360529899597,-0.14708209037780762,0.19970762729644775,-0.23602640628814697,0.23822247982025146,-0.3059793710708618,0.04553291201591492,-0.32238614559173584,0.07337337732315063,-0.45088744163513184,0.08579954504966736,-0.5329014658927917,0.09224101901054382,-0.6049176454544067,-0.013647973537445068,-0.3326396942138672,-0.013138025999069214,-0.4830378293991089,-0.018820881843566895,-0.5783889889717102,-0.0260048508644104,-0.6542035937309265,-0.06525254249572754,-0.31162410974502563,-0.07554224133491516,-0.4527933597564697,-0.08227011561393738,-0.5427293479442596,-0.08769339323043823,-0.6160283088684082,-0.11469921469688416,-0.265447735786438,-0.13937103748321533,-0.36784636974334717,-0.15519148111343384,-0.43609023094177246,-0.16728472709655762,-0.49842557311058044
none,0.0,0.0,0.09091806411743164,-0.05803203582763672,0.15300357341766357,-0.14557868242263794,0.19261574745178223,-0.23716449737548828,0.2310417890548706,-0.3088984489440918,0.04386579990386963,-0.32560157775878906,0.06959947943687439,-0.4527323246002197,0.07921874523162842,-0.5335868000984192,0.0828443169593811,-0.6036036014556885,-0.01703941822052002,-0.3375086188316345,-0.01709538698196411,-0.48677706718444824,-0.022858351469039917,-0.5812380015850067,-0.030224591493606567,-0.6547775864601135,-0.07000547647476196,-0.31714165210723877,-0.08105725049972534,-0.4560662508010864,-0.08773809671401978,-0.5439144372940063,-0.09301728010177612,-0.6150113344192505,-0.12012352049350739,-0.2711775302886963,-0.14421002566814423,-0.3722423315048218,-0.15961499512195587,-0.44036638736724854,-0.17088957130908966,-0.501537561416626
none,0.0,0.0,0.09282299876213074,-0.0569080114364624,0.159236341714859,-0.14831113815307617,0.19942477345466614,-0.24028944969177246,0.23791709542274475,-0.30833739042282104,0.04807862639427185,-0.3232848644256592,0.07445019483566284,-0.4506740868091583,0.08508625626564026,-0.5315701365470886,0.08995121717453003,-0.6018801629543304,-0.01199430227279663,-0.33311840891838074,-0.014307975769042969,-0.48377978801727295,-0.019191086292266846,-0.5791058540344238,-0.025627613067626953,-0.6553474068641663,-0.0638570487499237,-0.31157010793685913,-0.0772562325000763,-0.44867196679115295,-0.08281210064888,-0.5371706187725067,-0.08737397193908691,-0.6104618608951569,-0.11323043704032898,-0.2658976912498474,-0.1383427530527115,-0.36781081557273865,-0.15364323556423187,-0.4363217055797577,-0.16516385972499847,-0.49952432513237
none,0.0,0.0,0.08984673023223877,-0.05663096904754639,0.15491503477096558,-0.1428350806236267,0.19746869802474976,-0.22937989234924316,0.23776614665985107,-0.2980251908302307,0.04831862449645996,-0.3217827081680298,0.07435321807861328,-0.44988951086997986,0.0836343765258789,-0.531211644411087,0.08647316694259644,-0.6023499369621277,-0.01245930790901184,-0.3320213258266449,-0.013960480690002441,-0.481399267911911,-0.01973852515220642,-0.5747770369052887,-0.027641385793685913,-0.6483147144317627,-0.06537404656410217,-0.31031543016433716,-0.07799357175827026,-0.44712620973587036,-0.08356940746307373,-0.5346342325210571,-0.08812522888183594,-0.6072447597980499,-0.1156243085861206,-0.2631916403770447,-0.1403132826089859,-0.3633919060230255,-0.15537463128566742,-0.43107739090919495,-0.16655752062797546,-0.49363839626312256
